Date of process,Products ,Prices ,Adress ,Keyword 
2020-05-11 21:28:14.953435,Печень Lotte Choco pie 4шт 112гр,7 490 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/lotte-choco-pie-4sht-112gr
2020-05-11 21:28:14.953435,"Восточные сладости Печенье песочное ореховое, шт",9 990 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/vostochnye-sladosti-pechene-pesochnoe-orekhovoe-sht
2020-05-11 21:28:14.953435,"Печенье Choco pie lotte, 336г",19 790 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-choco-pie-lotte-336g
2020-05-11 21:28:14.953435,"Детское печенье Heinz с бананом и яблоком, 160г",23 790 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/detskoe-pechene-heinz-s-bananom-i-yablokom-160g
2020-05-11 21:28:14.953435,"Печенье Choco pie lotte, 168г",10 890 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-choco-pie-lotte-168g
2020-05-11 21:28:14.953435,"Печенье Любятова топленное молоко, 400г",16 790 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-lyubyatova-toplennoe-moloko-400g
2020-05-11 21:28:14.953435,"Печенье Heinz с яблоком с 5 месяцев, 160г",23 790 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-heinz-s-yablokom-s-5-mesyatsev-160g
2020-05-11 21:28:14.953435,"Печенье Сладко овсяное лакомка, кг",14 590 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-sladko-ovsyanoe-lakomka-kg
2020-05-11 21:28:14.953435,"Печенье Сладко Гуливер молочный, кг",13 990 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-sladko-guliver-molochnyy-kg
2020-05-11 21:28:14.953435,"Печенье cладко Арабика молочное, кг",14 790 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-cladko-arabika-molochnoe-kg
2020-05-11 21:28:14.953435,"Печенье cладко Афросияб, кг",13 990 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/pechene-cladko-afrosiyab-kg
2020-05-11 21:28:14.953435,"Сырок Вкусняша ваниль на печенье, 45г",2 090 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/syrok-vkusnyasha-vanil-na-pechene-45g
2020-05-11 21:28:14.953435,"Сырок Вкусняша шоколад на печенье, 45г",2 090 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/syrok-vkusnyasha-shokolad-na-pechene-45g
2020-05-11 21:28:14.953435,"Сырок Вкусняша сгущенка на печенье, 45г",2 090 Сум,https://makromarket.uz/search?term=печень,печень,https://makromarket.uz/products/syrok-vkusnyasha-sgushchenka-na-pechene-45g
2020-05-11 21:28:16.886545,"Пельмени Asian collection говядина/баранина, 1000г",34 990 Сум,https://makromarket.uz/search?term=Баранина,Баранина,https://makromarket.uz/products/pelmeni-asian-collection-govyadinabaranina-1000g
2020-05-11 21:28:22.018839,"Мясо куриное голень, кг",30 990 Сум,https://makromarket.uz/search?term=Голень,Голень,https://makromarket.uz/products/myaso-kurinoe-golen-kg
2020-05-11 21:28:23.701935,"Куриные окорочка, кг",23 950 Сум,https://makromarket.uz/search?term=окорочка,окорочка,https://makromarket.uz/products/chicken-legs-kg
2020-05-11 21:28:23.701935,"Мясо куриное окорочка, кг",23 950 Сум,https://makromarket.uz/search?term=окорочка,окорочка,https://makromarket.uz/products/myaso-kurinoe-okorochka-kg
2020-05-11 21:28:23.701935,"Куриные окорочка гриль, кг",41 990 Сум,https://makromarket.uz/search?term=окорочка,окорочка,https://makromarket.uz/products/kurinye-okorochka-gril-kg
2020-05-11 21:28:25.643046,Колбаса сервелат М 500гр,26 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbosa-servelat-m-500
2020-05-11 21:28:25.643046,Колбаса сервелат М 600гр,32 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-servelat-m-600gr
2020-05-11 21:28:25.643046,"Колбаса докторская М 618, кг",43 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-doktorskaya-m-kg-618
2020-05-11 21:28:25.643046,Колбаса экстра 619 кг,52 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-ekstra-m-kg-619
2020-05-11 21:28:25.643046,Сухари Пекарики колбаса 20гр,1 090 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/suxari-pekariki-kolbasa-20gr
2020-05-11 21:28:25.643046,"Колбаса Sherin полукопченая фарход мини, шт",9 890 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-sherin-pkopchfarxod-mini-sht
2020-05-11 21:28:25.643046,"Колбаса Sherin вареная экстра, 500гр",26 750 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-sherin-varyonaya-extra-500gr
2020-05-11 21:28:25.643046,"Колбаса Андалус вареная докторская, 500гр",25 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-andalus-varyonaya-doktor-500gr
2020-05-11 21:28:25.643046,"Колбаса Sherin вареная экстра, 700гр",36 950 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-sherin-varyonaya-extra-700gr
2020-05-11 21:28:25.643046,"Колбаса Андалус вареная докторская, 700гр",35 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-andalus-varyonaya-doktor-700gr
2020-05-11 21:28:25.643046,Колбаса Sagban 1кг,22 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/sagban-sausage
2020-05-11 21:28:25.643046,"Колбаса Sherin полукопченая farxod, шт",29 690 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-sherin-polukopchenaya-farxod-sht
2020-05-11 21:28:25.643046,"Колбаса Toxtaniyoz-ota вареная любимая майда №2, кг",58 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-toxtaniyoz-ota-varenaya-lyubimaya-mayda-2-kg
2020-05-11 21:28:25.643046,"Колбаса Toxtaniyoz-ota вареная докторская, кг",56 990 Сум,https://makromarket.uz/search?term=Колбаса,Колбаса,https://makromarket.uz/products/kolbasa-toxtaniyoz-ota-varenaya-doktorskaya-kg
